1182,1126,848
1183,1803,3752
1184,2411,3198
1185,2617,3758
1186,1453,2723
1187,2288,770
1188,213,471
1189,3818,2738
1190,3502,3194
1191,1187,3626
1192,1467,1114
1193,2480,1961
1194,998,1349
1195,2430,277
1196,1527,1054
1197,1871,748
1198,1237,3708
1199,57,3665
1200,3170,1010
1201,3866,2741
1202,877,121
1203,537,234
1204,2916,3553
1205,2459,1942
1206,2822,1283
1207,996,1062
1208,3752,195
1209,2507,1783
1210,3646,962
1211,2529,3102
1212,3026,2942
1213,3345,1246
1214,2419,2020
1215,2643,1513
1216,2745,404
1217,686,3599
1218,2792,1972
1219,3298,2965
1220,3440,623
1221,1941,678
1222,500,1842
1223,2514,2102
1224,3476,1848
1225,1333,3083
1226,1481,1375
1227,1321,3307
1228,1435,1461
1229,2882,3255
1230,1420,1587
1231,3550,1334
1232,1787,352
1233,1536,1317
1234,2224,3329
1235,220,1961
1236,75,3608
1237,2613,2552
1238,2764,1587
1239,3377,1002
1240,1969,3218
1241,2899,905
1242,2886,391
1243,3910,2632
1244,374,305
1245,3063,2573
1246,1001,1743
1247,2169,615
1248,848,3143
1249,2978,834
1250,507,199
1251,3585,3860
1252,2371,2933
1253,2803,932
1254,2748,2887
1255,2982,1425
1256,3584,1068
1257,848,3050
1258,18,2504
1259,3007,3949
1260,2922,1462
1261,2632,1856
1262,1547,1176
1263,3673,3242
1264,3851,90
1265,3021,3240
1266,3206,2957
1267,1421,1664
1268,672,1011
1269,596,3713
1270,804,1909
1271,985,759
1272,3368,1170
1273,529,3747
1274,2538,1652
1275,3325,1196
1276,201,257
1277,424,1246
1278,2716,9
1279,2758,2068
1280,1738,2868
1281,3275,2959
1282,415,2913
1283,901,1026
1284,3978,3377
1285,3801,1849
1286,2312,2900
1287,1160,3480
1288,1769,847
1289,2587,3958
1290,970,1335
1291,1186,3615
1292,710,2614
1293,16,1361
1294,1927,2237
1295,897,1201
1296,891,1025
1297,1935,627
1298,3602,1055
1299,1110,2674
1300,2112,3188
1301,902,2990
1302,1986,1129
1303,1364,1548
1304,2665,2219
1305,1859,2903
1306,72,2191
1307,941,589
1308,2454,613
1309,708,191
1310,3168,669
1311,1915,2468
1312,1922,2404
1313,1841,992
1314,3295,3669
1315,3984,91
1316,3739,3679
1317,40,1228
1318,887,885
1319,1641,2987
1320,1884,3965
1321,3878,1465
1322,310,2622
1323,3889,1005
1324,1885,3873
1325,1687,2850
1326,2546,3510
1327,1369,2854
1328,472,891
1329,3825,3241
1330,3013,2252
1331,196,2084
1332,1367,3840
1333,3143,169
1334,2380,3368
1335,2125,79
1336,3478,1943
1337,407,1557
1338,2569,1896
1339,3256,3080
1340,1162,3863
1341,1123,3114
1342,750,2954
1343,1963,3198
1344,465,2424
1345,2135,784
1346,1127,3688
1347,3999,3288
1348,3615,3016
1349,3249,3763
1350,399,1175
1351,3333,2657
1352,3332,2520
1353,2415,2230
1354,1937,3101
1355,502,344
1356,443,2270
1357,69,2206
1358,2613,3330
1359,2663,2669
1360,254,75
1361,1901,1558
1362,3757,2623
1363,3033,986
1364,2864,1660
1365,1304,3129
1366,2384,3779
1367,450,923
1368,1077,1663
1369,1838,3606
1370,1988,51
1371,2539,3902
1372,713,1065
1373,2410,1974
1374,132,3537
1375,3187,3391
1376,45,3533
1377,3705,3380
1378,1809,1757
1379,2240,2280
1380,880,873
1381,3726,1735
1382,3474,3675
1383,3622,3005
1384,1419,2815
1385,3911,1837
1386,2055,2086
1387,3502,1197
1388,1665,2811
1389,762,717
1390,2450,225
1391,898,2544
1392,1677,3824
1393,2119,3030
1394,2039,1773
1395,3618,3246
1396,3154,3104
1397,1122,2157
1398,3721,3086
1399,3685,1280
1400,3859,92
1401,2490,74
1402,1082,1105
1403,1664,451
1404,2657,2106
1405,4000,3060
1406,3323,275
1407,3273,1310
1408,3730,1312
1409,1664,3946
1410,3474,3764
1411,1389,3498
1412,3071,2974
1413,3138,1822
1414,3958,1686
1415,18,2772
1416,3470,2117
1417,450,3370
1418,1811,2829
1419,3981,3054
1420,3096,835
1421,3254,3530
1422,2985,1929
1423,234,1082
1424,2283,3251
1425,180,3536
1426,1561,2561
1427,110,3762
1428,2765,804
1429,3507,1399
1430,1316,342
1431,2118,3324
1432,1917,3838
1433,1574,2741
1434,3855,3208
1435,2178,1364
1436,3109,361
1437,3940,2154
1438,3857,2804
1439,3020,976
1440,1039,196
1441,1029,3735
1442,293,3801
1443,2608,3874
1444,1754,317
1445,92,2442
1446,3797,1806
1447,1098,3793
1448,950,2959
1449,1752,2832
1450,1287,779
1451,3773,1713
1452,153,756
1453,2630,643
1454,280,3165
1455,486,2788
1456,3563,1969
1457,1183,1966
1458,970,121
1459,2183,175
1460,3268,535
1461,1656,1486
1462,1190,2491
1463,2306,316
1464,2772,2257
1465,1878,2836
1466,2713,1022
1467,3942,1218
1468,2055,2163
1469,2634,1101
1470,1378,2988
1471,2978,2125
1472,1124,664
1473,205,1940
1474,3625,2858
1475,1566,3307
1476,609,1262
1477,1815,1455
1478,1155,2543
1479,3410,947
1480,3301,2503
1481,2938,3001
1482,2270,3341
1483,2659,1781
1484,817,1476
1485,3494,3057
1486,2592,2455
1487,3682,2108
1488,1392,1786
1489,1796,1975
1490,2428,433
1491,1200,2826
1492,792,2662
1493,1094,475
1494,1245,2365
1495,271,562
1496,2132,3230
1497,872,3538
1498,691,709
1499,351,2190
1500,2040,1325
1501,2319,2303
1502,1638,3026
1503,825,3921
1504,1511,3569
1505,3271,1914
1506,2490,1574
1507,872,1680
1508,899,1431
1509,2038,173
1510,2972,19
1511,3979,1423
1512,974,2082
1513,15,3889
1514,3960,2227
1515,2523,1188
1516,1893,657
1517,641,3947
1518,2668,1647
1519,3737,1839
1520,3338,344
1521,1882,109
1522,2149,2318
1523,1655,1934
1524,2056,1023
1525,527,3396
1526,2192,3267
1527,2191,2373
1528,3474,2850
1529,2276,866
1530,333,2407
1531,3379,2615
1532,3769,2030
1533,1685,3622
1534,409,231
1535,3132,1278
1536,1450,2250
1537,3974,575
1538,2632,3962
1539,1155,561
1540,2231,2332
1541,650,2997
1542,3561,1466
1543,1742,3704
1544,812,1472
1545,2363,1013
1546,1271,2867
1547,1409,1513
1548,820,1034
1549,2983,3567
1550,3880,2695
1551,1508,202
1552,324,1693
1553,3607,2003
1554,2826,959
1555,3344,1937
1556,2018,838
1557,3868,1340
1558,2157,3596
1559,1973,533
1560,51,267
1561,3896,1688
1562,1445,1530
1563,3179,1276
1564,1175,2043
1565,3704,3404
1566,3745,3581
1567,161,1932
1568,69,2181
1569,3189,2034
1570,2947,2569
1571,3773,2347
1572,2882,1041
1573,3186,351
1574,1912,1034
1575,2646,244
1576,1842,1343
1577,3508,1158
1578,515,1830
1579,729,3385
1580,773,1119
1581,1243,375
1582,2543,3810
1583,289,1659
1584,3793,2715
1585,3509,3717
1586,3840,961
1587,3659,702
1588,53,3128
1589,3509,3864
1590,3084,1699
1591,2475,2086
1592,2149,1666
1593,3758,2135
1594,1861,2752
1595,3787,3546
1596,2198,1048
1597,91,3554
1598,284,774
1599,3695,2949
1600,2631,2883
1601,3920,814
1602,490,2835
1603,1038,3763
1604,500,179
1605,920,1663
1606,2274,3817
1607,3095,2442
1608,468,1865
1609,3539,2702
1610,2335,1153
1611,3141,806
1612,786,3992
1613,1050,1080
1614,2811,1995
1615,2349,1262
1616,3354,2309
1617,932,57
1618,1005,1467
1619,817,1415
1620,1785,645
1621,1290,1683
1622,3511,30
1623,2881,2495
1624,3839,2205
1625,1975,986
1626,3365,1349
1627,2613,1808
1628,205,473
1629,1356,83
1630,317,2994
1631,1059,2976
1632,2222,2616
1633,424,2517
1634,2352,1753
1635,3011,3808
1636,1336,3388
1637,2326,1336
1638,3709,3756
1639,2645,2023
1640,2527,591
1641,2707,1976
1642,85,3126
1643,1706,1618
1644,422,385
1645,3486,182
1646,3678,3503
1647,3510,3836
1648,3055,1915
1649,1479,581
1650,1205,2045
1651,3547,35
1652,3967,2545
1653,918,2180
1654,1818,2323
1655,1361,1338
1656,1944,1208
1657,3488,3926
1658,1761,1911
1659,2056,1152
1660,291,2251
1661,534,1658
1662,1381,1796
1663,987,1320
1664,3298,2881
1665,3366,126
1666,3442,431
1667,930,397
1668,1402,624
1669,430,2338
1670,3522,457
1671,2005,1883
1672,3930,3658
1673,3044,109
1674,19,1491
1675,767,2382
1676,726,1729
1677,3047,1557
1678,1114,2355
1679,1912,1521
1680,3398,594
1681,1957,1445
1682,2762,36
1683,1708,789
1684,2939,2364
1685,1063,2014
1686,3473,2722
1687,3832,1554
1688,2393,3219
1689,3182,1444
1690,1249,3611
1691,2089,3326
1692,1827,562
1693,1289,1597
1694,2009,1619
1695,598,1306
1696,2029,2398
1697,3441,633
1698,1466,2442
1699,3149,1898
1700,13,432
1701,3356,3010
1702,2649,2417
1703,1429,2461
1704,825,275
1705,749,2900
1706,2044,1748
1707,292,3378
1708,621,728
1709,407,3743
1710,917,91
1711,2573,2134
1712,1262,1589
1713,2453,1691
1714,113,1788
1715,646,3286
1716,591,2447
1717,275,2936
1718,69,3563
1719,1856,99
1720,3005,739
1721,3949,213
1722,2405,1391
1723,2318,899
1724,1388,3093
1725,1419,3758
1726,159,234
1727,224,466
1728,1896,2625
1729,986,432
1730,1578,1312
1731,3778,2733
1732,295,876
1733,2439,1932
1734,2959,2455
1735,574,1806
1736,2210,1758
1737,1330,507
1738,433,1260
1739,3284,3356
1740,672,712
1741,3493,59
1742,22,2611
1743,3638,390
1744,3184,1143
1745,828,2344
1746,2210,3271
1747,1993,3455
1748,1643,1177
1749,2596,3949
1750,1653,3099
1751,3485,2281
1752,1155,2968
1753,3236,2236
1754,3340,3364
1755,3241,2291
1756,1347,2150
1757,3561,3172
1758,34,2291
1759,1356,3810
